1,2,1,15,2,1,13,2
0,3,2,18,1,1,13,2
0,2,2,18,2,1,13,6
1,2,1,19,2,1,13,2
1,2,1,19,2,1,13,2
1,2,2,12,1,2,13,2
1,2,1,15,1,2,13,8
1,3,1,15,1,1,14,3
0,3,2,18,1,1,15,8
0,3,2,18,2,1,15,8
0,3,2,18,3,1,15,8
1,3,1,15,1,1,16,8
0,3,1,15,1,1,16,8
1,3,1,19,2,1,16,2
0,3,1,19,2,1,16,8
0,1,2,18,3,1,17,2
